index,Date,team,opponent,runs_scored,runs_allowed,game_number,at_bats,hits,opponent_at_bats,opponent_hits,home,win_loss,win_frac_actual,win_frac_cummulative_pythagorean,win_frac_cummulative_pythagenpat
120,20180624,CHA,OAK,10,3,77,34,12,31,7,Y,1.0,0.33766233766233766,0.3518850987432675,0.45004674730116984
121,20180626,CHA,MIN,8,4,78,37,12,31,6,Y,1.0,0.34615384615384615,0.35961878925764845,0.4529037205229688
122,20180627,CHA,MIN,6,1,79,34,12,32,5,Y,1.0,0.35443037974683544,0.3675759454432734,0.4558902036669633
123,20180628,CHA,MIN,1,2,80,47,10,45,7,Y,0.0,0.35,0.3667874168801884,0.45587853787224003
37,20180629,CHA,TEX,3,11,81,32,5,38,12,N,0.0,0.345679012345679,0.3588943823207353,0.4532062133517775
38,20180630,CHA,TEX,4,13,82,37,12,36,13,N,0.0,0.34146341463414637,0.3506721544058773,0.4503465736101644
39,20180701,CHA,TEX,10,5,83,39,14,38,11,N,1.0,0.3493975903614458,0.3596468370665412,0.4535416877201174
40,20180702,CHA,CIN,3,5,84,37,11,31,7,N,0.0,0.34523809523809523,0.3586027080482771,0.45335652513688457
41,20180703,CHA,CIN,12,8,85,52,15,46,10,N,1.0,0.35294117647058826,0.3668343927946117,0.4561714582439348
42,20180704,CHA,CIN,4,7,86,34,9,32,8,N,0.0,0.3488372093023256,0.3650513724888821,0.45567688992300337
43,20180705,CHA,HOU,3,4,87,31,6,31,8,N,0.0,0.3448275862068966,0.3650074596500746,0.4558421636056368
44,20180706,CHA,HOU,4,11,88,31,5,36,14,N,0.0,0.3409090909090909,0.35934617927866264,0.45395520626466995
45,20180707,CHA,HOU,6,12,89,34,7,40,17,N,0.0,0.33707865168539325,0.3555291715674308,0.4526505273988964
46,20180708,CHA,HOU,1,2,90,30,6,25,3,N,0.0,0.3333333333333333,0.35491013033648455,0.4526891675695172
124,20180710,CHA,SLN,2,14,91,31,5,42,16,Y,0.0,0.32967032967032966,0.3444683803608009,0.44912376207365656
125,20180711,CHA,SLN,4,0,92,29,7,32,4,Y,1.0,0.33695652173913043,0.3494618719981953,0.45109387114181015
126,20180713,CHA,KCA,9,6,93,37,14,35,7,Y,1.0,0.34408602150537637,0.3551125689275233,0.45308841814005557
127,20180714,CHA,KCA,0,5,94,33,6,35,9,Y,0.0,0.3404255319148936,0.35060420045268037,0.4517607343581023
128,20180715,CHA,KCA,10,1,95,36,13,30,5,Y,1.0,0.3473684210526316,0.36180549421429203,0.45567252953866727
47,20180720,CHA,SEA,1,3,96,31,5,30,9,N,0.0,0.34375,0.36029937237781784,0.45537435381885155
48,20180721,CHA,SEA,5,0,97,32,7,29,2,N,1.0,0.35051546391752575,0.3662686114301814,0.4575535653931042
49,20180722,CHA,SEA,2,8,98,32,5,29,7,N,0.0,0.3469387755102041,0.3614730478352407,0.4560757001250099
50,20180723,CHA,ANA,5,3,99,32,8,33,7,N,1.0,0.35353535353535354,0.36467947753855406,0.45728106372423744
51,20180724,CHA,ANA,4,2,100,35,8,30,4,N,1.0,0.36,0.3675644662462255,0.4583940597998009
52,20180725,CHA,ANA,3,11,101,32,6,36,14,N,0.0,0.3564356435643564,0.3614291883034202,0.456433374483738
53,20180726,CHA,ANA,8,12,102,35,9,40,16,N,0.0,0.35294117647058826,0.36027974402784707,0.456035998190421
129,20180727,CHA,TOR,5,10,103,37,11,35,9,Y,0.0,0.34951456310679613,0.3575241071612147,0.45517414138515094
130,20180728,CHA,TOR,9,5,104,34,12,37,12,Y,1.0,0.3557692307692308,0.3632629530878432,0.4571297396076073
131,20180729,CHA,TOR,4,7,105,35,9,35,10,Y,0.0,0.3523809523809524,0.3618813131066014,0.4567742075143533
132,20180731,CHA,KCA,2,4,106,36,10,33,6,Y,0.0,0.3490566037735849,0.3608010841973595,0.45657943082302954
133,20180801,CHA,KCA,5,10,107,34,9,37,10,Y,0.0,0.34579439252336447,0.35816044441610373,0.45576257345858673
134,20180802,CHA,KCA,6,4,108,31,9,33,7,Y,1.0,0.35185185185185186,0.36130309111327946,0.45690027115587595
54,20180803,CHA,TBA,3,2,109,33,5,32,6,N,1.0,0.3577981651376147,0.3628549590749311,0.4575701843426062
55,20180804,CHA,TBA,2,1,110,29,5,27,3,N,1.0,0.36363636363636365,0.36414305620065024,0.4581709122443656
56,20180805,CHA,TBA,8,7,111,35,10,36,11,N,1.0,0.36936936936936937,0.3669003435455952,0.45910227851927154
135,20180806,CHA,NYA,0,7,112,30,3,37,10,Y,0.0,0.36607142857142855,0.36151968454653566,0.4575052457343357
136,20180807,CHA,NYA,3,4,113,44,6,46,8,Y,0.0,0.36283185840707965,0.3615097266383084,0.4576369209663021
137,20180808,CHA,NYA,3,7,114,35,9,35,7,Y,0.0,0.35964912280701755,0.359252894553913,0.45701252490712474
138,20180810,CHA,CLE,1,0,115,29,5,31,5,Y,1.0,0.3652173913043478,0.360248916912301,0.45753241377009307
139,20180811,CHA,CLE,1,3,116,30,3,36,9,Y,0.0,0.3620689655172414,0.3590085643392652,0.45730157186997483
140,20180812,CHA,CLE,7,9,117,37,9,39,14,Y,0.0,0.358974358974359,0.35926715272671916,0.45741364336234663
57,20180813,CHA,DET,5,9,118,34,11,34,12,N,0.0,0.3559322033898305,0.3575897225466368,0.45693229881101194
58,20180814,CHA,DET,6,3,119,34,8,37,9,N,1.0,0.36134453781512604,0.3611974409402912,0.45818357813654387
59,20180815,CHA,DET,6,5,120,40,12,33,8,N,1.0,0.36666666666666664,0.3633234674884814,0.45893667469569965
141,20180817,CHA,KCA,9,3,121,35,10,30,6,Y,1.0,0.371900826446281,0.3696577423265141,0.4609924370793097
142,20180818,CHA,KCA,1,3,122,35,9,32,6,Y,0.0,0.36885245901639346,0.3684460740326961,0.4607587269186653
143,20180819,CHA,KCA,7,6,123,32,10,36,9,Y,1.0,0.37398373983739835,0.3706817986915488,0.46150996679503503
60,20180820,CHA,MIN,8,5,124,40,13,34,7,N,1.0,0.3790322580645161,0.3744909198022592,0.4627438856330074
144,20180821,CHA,MIN,2,5,125,29,6,33,10,Y,0.0,0.376,0.37279552012863887,0.46232833750791924
145,20180822,CHA,MIN,7,3,126,32,8,34,7,Y,1.0,0.38095238095238093,0.37702307239959876,0.46370737804517753
61,20180823,CHA,DET,2,7,127,32,8,32,10,N,0.0,0.3779527559055118,0.3739492822705853,0.4628511118888664
62,20180824,CHA,DET,6,3,128,35,8,36,8,N,1.0,0.3828125,0.37721862699939973,0.4639368592482159
63,20180825,CHA,DET,6,1,129,35,11,31,4,N,1.0,0.3875968992248062,0.38182929746684036,0.4654370421257031
64,20180826,CHA,DET,7,2,130,36,11,38,12,N,1.0,0.3923076923076923,0.38658327924951325,0.4669501918823106
65,20180827,CHA,NYA,6,2,131,38,11,29,3,N,1.0,0.3969465648854962,0.39041732027456066,0.46818222449161206
66,20180828,CHA,NYA,4,5,132,38,9,32,8,N,0.0,0.3939393939393939,0.3904160655695847,0.4682536307871975
67,20180829,CHA,NYA,4,1,133,32,6,32,6,N,1.0,0.39849624060150374,0.39316168913704375,0.4691699357446355
146,20180830,CHA,BOS,4,9,134,34,10,35,9,Y,0.0,0.39552238805970147,0.3904136098506181,0.46839431876827203
147,20180831,CHA,BOS,6,1,135,36,14,30,5,Y,1.0,0.4,0.39480752014324083,0.4697784654655399
148,20180901,CHA,BOS,1,6,136,31,5,36,9,Y,0.0,0.39705882352941174,0.3915872060280038,0.46890799256111976
149,20180902,CHA,BOS,8,0,137,39,15,31,5,Y,1.0,0.40145985401459855,0.3982713915298185,0.4709466578607099
150,20180903,CHA,DET,4,2,138,29,5,32,5,Y,1.0,0.4057971014492754,0.4002379535990482,0.4716027009386024
151,20180904,CHA,DET,3,8,139,34,7,37,11,Y,0.0,0.4028776978417266,0.39733906311921846,0.47080506878005685
152,20180905,CHA,DET,2,10,140,31,5,43,16,Y,0.0,0.4,0.3923658205774075,0.4693946732421445
153,20180907,CHA,ANA,2,5,141,33,8,35,9,Y,0.0,0.3971631205673759,0.3907307072113651,0.4689944471322866
154,20180908,CHA,ANA,3,12,142,32,8,40,17,Y,0.0,0.39436619718309857,0.385439446366782,0.46746955231029474
155,20180909,CHA,ANA,0,1,143,31,5,31,5,Y,0.0,0.3916083916083916,0.38480415999717005,0.46740672592046806
68,20180910,CHA,KCA,3,4,144,36,8,33,8,N,0.0,0.3888888888888889,0.3846736144764147,0.4674493290611843
69,20180911,CHA,KCA,3,6,145,33,6,28,9,N,0.0,0.38620689655172413,0.38329132281343875,0.4671125871944553
70,20180912,CHA,KCA,4,2,146,41,7,38,7,N,1.0,0.3904109589041096,0.3852063636091268,0.46775636847644436
71,20180914,CHA,BAL,8,6,147,35,9,34,8,N,1.0,0.3945578231292517,0.3877485944449106,0.4685240396099353
72,20180915,CHA,BAL,2,0,148,30,6,31,5,N,1.0,0.39864864864864863,0.3893090157313904,0.46908236038357076
73,20180916,CHA,BAL,4,8,149,37,9,33,11,N,0.0,0.3959731543624161,0.38746531275051904,0.4685932743175737
74,20180918,CHA,CLE,3,5,150,37,9,28,7,N,0.0,0.3933333333333333,0.3867147898555289,0.4684454351888548
75,20180919,CHA,CLE,1,4,151,35,5,31,5,N,0.0,0.39072847682119205,0.3850486699566986,0.46805414374411675
76,20180920,CHA,CLE,5,4,152,44,11,37,9,N,1.0,0.39473684210526316,0.38644641232075544,0.46851643420268285
156,20180921,CHA,CHN,10,4,153,39,19,37,9,Y,1.0,0.39869281045751637,0.3915999648166066,0.47001680265666457
157,20180922,CHA,CHN,3,8,154,35,8,37,9,Y,0.0,0.3961038961038961,0.3890488167316691,0.469335467308118
158,20180923,CHA,CHN,1,6,155,31,4,42,15,Y,0.0,0.3935483870967742,0.38623405401597977,0.4686041334291122
159,20180924,CHA,CLE,0,4,156,31,4,39,14,Y,0.0,0.391025641025641,0.38388087998501447,0.46802440336372725
160,20180925,CHA,CLE,5,4,157,34,9,33,7,Y,1.0,0.39490445859872614,0.385241404450011,0.4684708317404156
161,20180926,CHA,CLE,2,10,158,33,6,41,16,Y,0.0,0.3924050632911392,0.38091914138524235,0.4672820010389
77,20180928,CHA,MIN,1,2,159,30,4,27,5,N,0.0,0.389937106918239,0.3805034782879104,0.4672624000545309
78,20180928,CHA,MIN,4,12,160,34,8,39,13,N,0.0,0.3875,0.3766015811506528,0.4661677877896698
79,20180929,CHA,MIN,3,8,161,34,7,33,11,N,0.0,0.38509316770186336,0.37429264989834937,0.46555854713809114
80,20180930,CHA,MIN,4,5,162,32,7,31,7,N,0.0,0.38271604938271603,0.37438752783964363,0.46564801685211255
0,20180329,CHN,MIA,8,4,1,35,9,33,8,N,1.0,1.0,0.8,0.8044478593281438
1,20180330,CHN,MIA,1,2,2,58,8,61,12,N,0.0,0.5,0.6923076923076923,0.655547332062935
2,20180331,CHN,MIA,10,6,3,41,13,37,10,N,1.0,0.6666666666666666,0.7148514851485148,0.6761686687055888
3,20180401,CHN,MIA,0,6,4,35,8,30,8,N,0.0,0.5,0.527007299270073,0.5196663535815317
4,20180402,CHN,CIN,0,1,5,27,2,28,5,N,0.0,0.4,0.5,0.5
5,20180405,CHN,MIL,8,0,6,42,13,30,4,N,1.0,0.5,0.6688073394495413,0.608278593666768
6,20180406,CHN,MIL,4,5,7,34,7,37,12,N,0.0,0.42857142857142855,0.6252439817826936,0.5770448363139427
7,20180407,CHN,MIL,5,2,8,33,8,30,4,N,1.0,0.5,0.6572008113590264,0.5939620826687537
8,20180408,CHN,MIL,3,0,9,32,7,29,3,N,1.0,0.5555555555555556,0.6923076923076923,0.6107810022383542
81,20180410,CHN,PIT,5,8,10,36,10,39,12,Y,0.0,0.5,0.6261319534282018,0.5707771020556801
82,20180411,CHN,PIT,13,5,11,41,16,34,8,Y,1.0,0.5454545454545454,0.6811320754716981,0.6040989897442662
83,20180412,CHN,PIT,1,6,12,33,7,37,9,Y,0.0,0.5,0.62423455186491,0.5682856171471787
84,20180413,CHN,ATL,0,4,13,30,4,39,12,Y,0.0,0.46153846153846156,0.5835212489158716,0.5440470765480789
85,20180414,CHN,ATL,14,10,14,35,10,40,15,Y,1.0,0.5,0.5982688978649741,0.5528474740234363
86,20180417,CHN,SLN,3,5,15,32,6,34,7,Y,0.0,0.4666666666666667,0.5786441724102459,0.5412656054740701
87,20180419,CHN,SLN,8,5,16,35,14,32,5,Y,1.0,0.5,0.5913304721030043,0.5475375510679902
9,20180420,CHN,COL,16,5,17,44,18,35,11,N,1.0,0.5294117647058824,0.6415526608627349,0.5748091931592509
10,20180421,CHN,COL,2,5,18,31,6,28,5,N,0.0,0.5,0.6204233061671329,0.562008139525883
11,20180422,CHN,COL,9,7,19,40,13,38,12,N,1.0,0.5263157894736842,0.6206401313089864,0.5617676650745629
12,20180424,CHN,CLE,10,3,20,42,15,31,9,N,1.0,0.55,0.6451323865418216,0.5740626439202035
13,20180425,CHN,CLE,1,4,21,33,5,29,6,N,0.0,0.5238095238095238,0.6286389008158008,0.5640166807609858
88,20180426,CHN,MIL,1,0,22,28,7,31,6,Y,1.0,0.5454545454545454,0.6324735477839629,0.5643990775173789
89,20180427,CHN,MIL,3,2,23,30,7,30,4,Y,1.0,0.5652173913043478,0.6338742393509128,0.5639341567068994
90,20180428,CHN,MIL,3,0,24,28,6,29,2,Y,1.0,0.5833333333333334,0.6448108937777953,0.5680311262918478
91,20180429,CHN,MIL,2,0,25,28,5,27,2,Y,1.0,0.6,0.6518804243008679,0.5700957902483473
92,20180430,CHN,COL,3,2,26,29,6,33,7,Y,1.0,0.6153846153846154,0.65277880286368,0.569442642282034
93,20180501,CHN,COL,1,3,27,30,3,30,4,Y,0.0,0.5925925925925926,0.6422950350550866,0.5634157788745144
94,20180502,CHN,COL,2,11,28,31,4,43,15,Y,0.0,0.5714285714285714,0.600188207807379,0.5439176555188283
14,20180504,CHN,SLN,2,3,29,38,10,31,9,N,0.0,0.5517241379310345,0.5943820224719101,0.5407465005637383
15,20180505,CHN,SLN,6,8,30,42,12,34,7,N,0.0,0.5333333333333333,0.5821448624368333,0.535250492337967
16,20180506,CHN,SLN,3,4,31,48,9,47,10,N,0.0,0.5161290322580645,0.5764705882352941,0.5324228396832039
95,20180507,CHN,MIA,14,2,32,39,15,30,6,Y,1.0,0.53125,0.6127171729110035,0.5480863462491634
96,20180508,CHN,MIA,4,3,33,32,8,32,6,Y,1.0,0.5454545454545454,0.613369080340648,0.5478690090250837
97,20180509,CHN,MIA,13,4,34,39,17,34,8,Y,1.0,0.5588235294117647,0.6348354004287804,0.557236871179623
98,20180511,CHN,CHA,11,2,35,39,15,29,5,Y,1.0,0.5714285714285714,0.6555514773352908,0.5661921407162024
99,20180512,CHN,CHA,8,4,36,33,9,35,8,Y,1.0,0.5833333333333334,0.6612540466859772,0.5683903124575517
100,20180513,CHN,CHA,3,5,37,29,3,32,7,Y,0.0,0.5675675675675675,0.6523582751647204,0.563842986538332
101,20180514,CHN,ATL,5,6,38,33,8,36,9,Y,0.0,0.5526315789473685,0.6452578728369851,0.5603468945295174
17,20180515,CHN,ATL,3,2,39,33,6,30,5,N,1.0,0.5641025641025641,0.6459241564646163,0.5599968836840055
18,20180516,CHN,ATL,1,4,40,33,8,28,7,N,0.0,0.55,0.6363318522834875,0.5552977958818972
19,20180518,CHN,CIN,8,1,41,40,16,28,2,N,1.0,0.5609756097560976,0.6506701671963521,0.5609896132205042
20,20180519,CHN,CIN,4,5,42,43,12,36,8,N,0.0,0.5476190476190477,0.6448763484162299,0.5581252390815772
21,20180519,CHN,CIN,10,0,43,36,11,28,3,N,1.0,0.5581395348837209,0.6648765839739835,0.5662592360113667
22,20180520,CHN,CIN,6,1,44,35,10,29,3,N,1.0,0.5681818181818182,0.6735376645801856,0.5694441349302677
102,20180522,CHN,CLE,1,10,45,36,10,36,11,Y,0.0,0.5555555555555556,0.6490735541830432,0.5587814665324565
103,20180523,CHN,CLE,0,1,46,29,3,32,9,Y,0.0,0.5434782608695652,0.6464734078977402,0.5570317936689205
104,20180525,CHN,SFN,6,2,47,29,8,31,4,Y,1.0,0.5531914893617021,0.6526638894979171,0.5591823157622653
105,20180526,CHN,SFN,4,5,48,32,7,35,11,Y,0.0,0.5416666666666666,0.6474582337645932,0.5567212986550812
106,20180527,CHN,SFN,8,3,49,36,13,35,9,Y,1.0,0.5510204081632653,0.654496065193944,0.5593208907117059
23,20180528,CHN,PIT,7,0,50,37,12,28,2,N,1.0,0.56,0.6665927817664916,0.5638357391098107
24,20180529,CHN,PIT,8,6,51,40,14,40,13,N,1.0,0.5686274509803921,0.6657993744617198,0.563357178948944
25,20180530,CHN,PIT,1,2,52,35,9,29,9,N,0.0,0.5576923076923077,0.6628202831033865,0.5615795452692373
26,20180531,CHN,NYN,5,1,53,37,11,30,4,N,1.0,0.5660377358490566,0.6686390016905729,0.5634851027194164
27,20180601,CHN,NYN,7,4,54,41,17,32,6,N,1.0,0.5740740740740741,0.6706969240875791,0.5640619806312543
28,20180602,CHN,NYN,7,1,55,56,17,50,7,N,1.0,0.5818181818181818,0.6791812706025778,0.5671228686818572
29,20180603,CHN,NYN,2,0,56,29,5,29,3,N,1.0,0.5892857142857143,0.6821587775826586,0.5677233159258096
107,20180605,CHN,PHI,1,6,57,33,8,35,9,Y,0.0,0.5789473684210527,0.6707120243342231,0.5627612700369289
108,20180606,CHN,PHI,7,5,58,31,6,33,6,Y,1.0,0.5862068965517241,0.6705125738221756,0.5624910282906628
109,20180607,CHN,PHI,4,3,59,27,6,33,6,Y,1.0,0.5932203389830508,0.6701075485697409,0.5619727552442799
110,20180608,CHN,PIT,3,1,60,29,9,33,9,Y,1.0,0.6,0.6723699225311682,0.5624034905478525
111,20180609,CHN,PIT,2,0,61,29,6,28,1,Y,1.0,0.6065573770491803,0.6752151765325839,0.5629947673527315
112,20180610,CHN,PIT,1,7,62,31,4,35,9,Y,0.0,0.5967741935483871,0.6624499160987637,0.5577979233797009
30,20180611,CHN,MIL,7,2,63,41,10,38,8,N,1.0,0.6031746031746031,0.6683674818241904,0.5597992983164288
31,20180612,CHN,MIL,0,4,64,28,2,31,7,N,0.0,0.59375,0.6604749588525747,0.5564204931034239
32,20180613,CHN,MIL,0,1,65,33,6,27,4,N,0.0,0.5846153846153846,0.6585094259759711,0.5552276911192106
33,20180615,CHN,SLN,13,5,66,36,14,35,9,N,1.0,0.5909090909090909,0.6667660680270453,0.5583410104777554
34,20180616,CHN,SLN,6,3,67,37,10,34,9,N,1.0,0.5970149253731343,0.669084117875785,0.5589758597436487
35,20180617,CHN,SLN,0,5,68,30,4,32,10,N,0.0,0.5882352941176471,0.6597747090912259,0.5551811188264427
113,20180619,CHN,LAN,3,4,69,35,8,30,6,Y,0.0,0.5797101449275363,0.6563855640600513,0.5536759935561727
114,20180619,CHN,LAN,2,1,70,35,8,37,9,Y,1.0,0.5857142857142857,0.6572008113590264,0.5536141007315667
115,20180620,CHN,LAN,4,0,71,32,12,31,6,Y,1.0,0.5915492957746479,0.6624208050906073,0.5551771555142603
36,20180621,CHN,CIN,2,6,72,34,8,29,7,N,0.0,0.5833333333333334,0.6542166136359953,0.5520004761480242
37,20180622,CHN,CIN,3,6,73,31,4,34,12,N,0.0,0.5753424657534246,0.6474653409150629,0.5494169367632317
38,20180623,CHN,CIN,2,11,74,30,6,34,11,N,0.0,0.5675675675675675,0.6309028955642527,0.543536139997272
39,20180624,CHN,CIN,6,8,75,36,10,34,11,N,0.0,0.56,0.6251352072369218,0.541487833608687
40,20180625,CHN,LAN,1,2,76,31,7,27,5,N,0.0,0.5526315789473685,0.6230769230769231,0.5405281251039563
41,20180626,CHN,LAN,9,4,77,42,15,32,6,N,1.0,0.5584415584415584,0.6279996494739803,0.5421441072307863
42,20180627,CHN,LAN,5,7,78,36,10,36,12,N,0.0,0.5512820512820513,0.6228975271311961,0.5403133177415683
43,20180628,CHN,LAN,11,5,79,40,15,35,9,N,1.0,0.5569620253164557,0.6284954694052349,0.5422058156804247
116,20180629,CHN,MIN,10,6,80,34,12,36,10,Y,1.0,0.5625,0.631095057618645,0.5430745836689407
117,20180630,CHN,MIN,14,9,81,38,20,37,11,Y,1.0,0.5679012345679012,0.633635351247339,0.5440443750383337
118,20180701,CHN,MIN,11,10,82,38,14,43,16,Y,1.0,0.573170731707317,0.6312602660311121,0.5432809135460797
119,20180703,CHN,DET,5,3,83,33,11,34,8,Y,1.0,0.5783132530120482,0.6324382617707921,0.5435201957603627
120,20180704,CHN,DET,5,2,84,30,7,33,9,Y,1.0,0.5833333333333334,0.6350111272907107,0.544220907300568
121,20180706,CHN,CIN,2,3,85,33,8,32,9,Y,0.0,0.5764705882352941,0.6329133671341122,0.5432928020471524
122,20180707,CHN,CIN,8,7,86,37,13,37,11,Y,1.0,0.5813953488372093,0.6316558780538735,0.542819346279444
123,20180708,CHN,CIN,6,5,87,38,11,34,8,Y,1.0,0.5862068965517241,0.6310846867197341,0.5425170652380565
44,20180709,CHN,SFN,1,2,88,36,4,40,9,N,0.0,0.5795454545454546,0.6294029446414959,0.5417221070986609
45,20180710,CHN,SFN,2,0,89,31,6,28,3,N,1.0,0.5842696629213483,0.6314831636648395,0.5421810993993563
46,20180711,CHN,SFN,4,5,90,50,11,51,14,N,0.0,0.5777777777777777,0.6288716661610172,0.5411788240326371
47,20180713,CHN,SDN,5,4,91,35,9,39,10,N,1.0,0.5824175824175825,0.6286608245321696,0.5409818959336512
48,20180714,CHN,SDN,11,6,92,40,13,33,8,N,1.0,0.5869565217391305,0.6318448833034112,0.5420288946108356
49,20180715,CHN,SDN,7,4,93,35,10,34,9,N,1.0,0.5913978494623656,0.6335663553492534,0.5425017373836855
124,20180719,CHN,SLN,9,6,94,36,13,41,15,Y,1.0,0.5957446808510638,0.6346300677999941,0.5428126107800049
125,20180720,CHN,SLN,5,18,95,35,10,41,18,Y,0.0,0.5894736842105263,0.617071365421387,0.5370791674785929
126,20180721,CHN,SLN,7,2,96,29,11,27,2,Y,1.0,0.59375,0.6213234461820185,0.5383585856935319
127,20180721,CHN,SLN,3,6,97,34,7,35,10,Y,0.0,0.5876288659793815,0.6169244588338647,0.5368081294289302
128,20180722,CHN,SLN,7,2,98,33,12,32,8,Y,1.0,0.5918367346938775,0.6210938349461781,0.5380553056977854
129,20180723,CHN,ARI,1,7,99,32,7,34,9,Y,0.0,0.5858585858585859,0.6137468993252837,0.535552631380682
130,20180724,CHN,ARI,1,5,100,32,6,36,12,Y,0.0,0.58,0.6088216287349164,0.5338359692219161
131,20180725,CHN,ARI,2,1,101,25,4,32,5,Y,1.0,0.5841584158415841,0.6095232982105593,0.5338999300069154
132,20180726,CHN,ARI,7,6,102,34,9,33,9,Y,1.0,0.5882352941176471,0.6090673228176662,0.5337007393735331
50,20180727,CHN,SLN,2,5,103,34,8,33,12,N,0.0,0.5825242718446602,0.6051924798567592,0.5323587409804384
51,20180728,CHN,SLN,2,6,104,31,7,31,9,N,0.0,0.5769230769230769,0.6002379064234734,0.5307006166892864
52,20180729,CHN,SLN,5,2,105,36,10,32,5,N,1.0,0.580952380952381,0.602562739605956,0.53132622541814
53,20180731,CHN,PIT,4,5,106,32,9,30,8,N,0.0,0.5754716981132075,0.6006198743210139,0.5306342584485004
54,20180801,CHN,PIT,9,2,107,40,15,32,7,N,1.0,0.5794392523364486,0.6064576509124942,0.5323927320163151
133,20180802,CHN,SDN,1,6,108,30,3,40,15,Y,0.0,0.5740740740740741,0.6007878282788888,0.5305227561268301
134,20180803,CHN,SDN,5,4,109,32,10,35,8,Y,1.0,0.5779816513761468,0.6008695108850105,0.5304675461007943
135,20180804,CHN,SDN,5,4,110,35,11,29,5,Y,1.0,0.5818181818181818,0.600949719122252,0.5304126949140153
136,20180805,CHN,SDN,6,10,111,37,12,39,15,Y,0.0,0.5765765765765766,0.5955675426640815,0.5287353650175433
55,20180806,CHN,KCA,3,1,112,34,9,33,8,N,1.0,0.5803571428571429,0.597105864432597,0.5290925003329595
56,20180807,CHN,KCA,5,0,113,32,9,33,6,N,1.0,0.584070796460177,0.6013752178213159,0.5302926628595753
57,20180808,CHN,KCA,0,9,114,29,3,32,9,N,0.0,0.5789473684210527,0.5920498677636289,0.5273747255440063
137,20180810,CHN,WAS,3,2,115,27,4,34,9,Y,1.0,0.5826086956521739,0.5925523220041692,0.5274284382235567
138,20180811,CHN,WAS,4,9,116,35,11,37,13,Y,0.0,0.5775862068965517,0.5867887170363568,0.5256517387442102
139,20180812,CHN,WAS,4,3,117,32,6,29,3,Y,1.0,0.5811965811965812,0.5871466114517799,0.5256824280010937
140,20180814,CHN,MIL,0,7,118,30,3,37,11,Y,0.0,0.576271186440678,0.5801537396218761,0.5235171871791178
141,20180815,CHN,MIL,8,4,119,36,13,36,9,Y,1.0,0.5798319327731093,0.5829100380794815,0.5243004191890579
58,20180816,CHN,PIT,1,0,120,34,7,31,6,N,1.0,0.5833333333333334,0.5837417123090227,0.5244379619812828
59,20180817,CHN,PIT,1,0,121,33,6,27,7,N,1.0,0.5867768595041323,0.5845714908278745,0.5245743125565397
60,20180818,CHN,PIT,1,3,122,34,6,29,8,N,0.0,0.5819672131147541,0.5824574274229265,0.5238624512019809
61,20180819,CHN,PIT,1,2,123,38,8,38,8,N,0.0,0.5772357723577236,0.5813314950104667,0.5234403451259507
62,20180821,CHN,DET,1,2,124,35,8,31,11,N,0.0,0.5725806451612904,0.5802111312177842,0.5230238000152138
63,20180822,CHN,DET,8,2,125,37,11,34,8,N,1.0,0.576,0.5848350393326092,0.5243264333733455
142,20180823,CHN,CIN,7,1,126,33,12,30,8,Y,1.0,0.5793650793650794,0.5895234894123123,0.5256338118630994
143,20180824,CHN,CIN,3,2,127,32,7,34,5,Y,1.0,0.5826771653543307,0.5900045637605387,0.5256914574484116
144,20180825,CHN,CIN,10,6,128,38,12,36,12,Y,1.0,0.5859375,0.5922051294815294,0.5263227209386623
145,20180826,CHN,CIN,9,0,129,38,13,29,3,Y,1.0,0.5891472868217055,0.59918045319715,0.5283005394982679
146,20180827,CHN,NYN,7,4,130,37,14,34,8,Y,1.0,0.5923076923076923,0.6007826732339249,0.5287219648524989
147,20180828,CHN,NYN,2,1,131,39,10,39,8,Y,1.0,0.5954198473282443,0.6013670109796365,0.5287882757246741
148,20180829,CHN,NYN,3,10,132,32,6,42,16,Y,0.0,0.5909090909090909,0.594421801093209,0.5267394772339529
64,20180830,CHN,ATL,5,4,133,34,6,34,9,N,1.0,0.5939849624060151,0.5945399117067629,0.5267174306103841
