index,Date,team,opponent,runs_scored,runs_allowed,game_number,at_bats,hits,opponent_at_bats,opponent_hits,home,win_loss,win_frac_actual,win_frac_cummulative_pythagorean,win_frac_cummulative_pythagenpat
152,20170905,SDN,SLN,4,8,139,32,9,35,9,Y,0.0,0.4460431654676259,0.37898993686268473,0.4660916434550997
153,20170906,SDN,SLN,1,3,140,30,5,29,5,Y,0.0,0.44285714285714284,0.37780555758732354,0.46585454737671605
154,20170907,SDN,SLN,3,0,141,30,9,36,11,Y,1.0,0.44680851063829785,0.380447909824777,0.46673234662686636
67,20170908,SDN,ARI,10,6,142,37,14,38,10,N,1.0,0.4507042253521127,0.38505533339533154,0.4680687527172854
68,20170909,SDN,ARI,8,7,143,39,12,35,13,N,1.0,0.45454545454545453,0.3871657888927434,0.46869169881674205
69,20170910,SDN,ARI,2,3,144,32,6,30,6,N,0.0,0.4513888888888889,0.3868377848075922,0.46868655266978576
70,20170912,SDN,MIN,0,16,145,31,4,42,18,N,0.0,0.4482758620689655,0.37617304622094155,0.46563427782396544
71,20170913,SDN,MIN,1,3,146,36,7,36,10,N,0.0,0.4452054794520548,0.37505470194992807,0.4654159699374905
72,20170915,SDN,COL,1,6,147,34,7,30,9,N,0.0,0.4421768707482993,0.3720048889531404,0.46461854360147015
73,20170916,SDN,COL,0,16,148,29,3,37,17,N,0.0,0.4391891891891892,0.3618639192510852,0.4616919581774405
74,20170917,SDN,COL,4,3,149,34,8,35,9,N,1.0,0.4429530201342282,0.3632979824702662,0.4621964491997462
155,20170918,SDN,ARI,4,2,150,26,4,30,5,Y,1.0,0.44666666666666666,0.36533952503900224,0.4628811685707232
156,20170919,SDN,ARI,6,2,151,31,9,28,4,Y,1.0,0.4503311258278146,0.36899563318777295,0.4640088738480144
157,20170920,SDN,ARI,7,13,152,38,12,37,11,Y,0.0,0.4473684210526316,0.36663925228738725,0.46331178425204667
158,20170921,SDN,COL,3,0,153,28,7,32,7,Y,1.0,0.45098039215686275,0.36904270328868166,0.46411442676681225
159,20170922,SDN,COL,1,4,154,33,7,33,7,Y,0.0,0.44805194805194803,0.3674022877180542,0.46374053383440744
160,20170923,SDN,COL,5,0,155,34,12,32,5,Y,1.0,0.45161290322580644,0.37138078711536043,0.46496875817247374
161,20170924,SDN,COL,4,8,156,32,8,38,12,Y,0.0,0.44871794871794873,0.3696904934952051,0.4645285072947073
75,20170925,SDN,LAN,3,9,157,33,6,30,10,N,0.0,0.445859872611465,0.36665668961388803,0.4637058697649717
76,20170926,SDN,LAN,2,9,158,36,9,35,11,N,0.0,0.4430379746835443,0.3629086947224796,0.4626859678490231
77,20170927,SDN,LAN,0,10,159,30,3,34,12,N,0.0,0.44025157232704404,0.3571196681395978,0.4610867080230891
78,20170929,SDN,SFN,0,8,160,33,8,40,17,N,0.0,0.4375,0.3525695179495296,0.4598546930670347
79,20170930,SDN,SFN,3,2,161,34,8,31,6,N,1.0,0.4409937888198758,0.3537315236690606,0.46029009020925166
80,20171001,SDN,SFN,4,5,162,37,12,31,8,N,0.0,0.4382716049382716,0.35395935855441885,0.4604232557930013
0,20170403,SEA,HOU,0,3,1,29,3,27,6,N,0.0,0.0,0.0,0.0
1,20170404,SEA,HOU,1,2,2,36,7,26,5,N,0.0,0.0,0.038461538461538464,0.1230697684206074
2,20170405,SEA,HOU,3,5,3,45,6,51,13,N,0.0,0.0,0.13793103448275862,0.2371194509054466
3,20170406,SEA,HOU,4,2,4,33,7,32,6,N,1.0,0.25,0.3076923076923077,0.37878506840378107
4,20170407,SEA,ANA,1,5,5,33,5,33,11,N,0.0,0.2,0.21891891891891893,0.32196703809706756
5,20170408,SEA,ANA,4,5,6,33,8,35,13,N,0.0,0.16666666666666666,0.25880551301684535,0.35225025601989945
6,20170409,SEA,ANA,9,10,7,33,7,34,11,N,0.0,0.14285714285714285,0.3209549071618037,0.3887862963836367
81,20170410,SEA,HOU,6,0,8,32,11,32,6,Y,1.0,0.25,0.4336283185840708,0.4614228629747825
82,20170411,SEA,HOU,5,7,9,33,9,39,14,Y,0.0,0.2222222222222222,0.41724137931034483,0.4523503634408917
83,20170412,SEA,HOU,5,10,10,37,9,39,16,Y,0.0,0.2,0.37555266579973995,0.42800488018651356
84,20170414,SEA,TEX,2,1,11,30,9,33,7,Y,1.0,0.2727272727272727,0.3902439024390244,0.43932118928488234
85,20170415,SEA,TEX,5,0,12,30,8,28,2,Y,1.0,0.3333333333333333,0.44751381215469616,0.4721552160707711
86,20170416,SEA,TEX,8,7,13,35,12,36,9,Y,1.0,0.38461538461538464,0.46368438428524267,0.48080225957409356
87,20170417,SEA,MIA,6,1,14,32,8,32,5,Y,1.0,0.42857142857142855,0.5085463842220599,0.5044083034133611
88,20170418,SEA,MIA,0,5,15,28,1,35,10,Y,0.0,0.4,0.467248322147651,0.4835286598864083
89,20170419,SEA,MIA,10,5,16,34,11,37,14,Y,1.0,0.4375,0.5072988811933937,0.503657316461555
7,20170420,SEA,OAK,6,9,17,33,8,32,11,N,0.0,0.4117647058823529,0.48684438289769777,0.4934334209720059
8,20170421,SEA,OAK,1,3,18,31,6,25,6,N,0.0,0.3888888888888889,0.4743758212877792,0.48751273984378485
9,20170422,SEA,OAK,3,4,19,33,9,31,8,N,0.0,0.3684210526315789,0.4693539896217192,0.4853222516399565
10,20170423,SEA,OAK,11,1,20,36,11,31,5,N,1.0,0.4,0.5285481239804242,0.5135577832567831
11,20170425,SEA,DET,9,19,21,38,16,48,24,N,0.0,0.38095238095238093,0.47538439152155987,0.4881328898303823
12,20170426,SEA,DET,8,0,22,43,15,31,4,N,1.0,0.4090909090909091,0.5142151358634628,0.5067481569480602
13,20170427,SEA,DET,2,1,23,33,7,32,4,N,1.0,0.43478260869565216,0.5186850606827905,0.5086878225447365
14,20170428,SEA,CLE,3,1,24,31,6,32,4,N,1.0,0.4583333333333333,0.527502102607233,0.5125570129335909
15,20170429,SEA,CLE,3,4,25,30,3,30,6,N,0.0,0.44,0.5222112537018756,0.5099985484085723
16,20170430,SEA,CLE,4,12,26,33,10,37,15,N,0.0,0.4230769230769231,0.4875537958340506,0.49441254137864943
90,20170502,SEA,ANA,4,6,27,39,7,41,10,Y,0.0,0.4074074074074074,0.4800875829022943,0.4911438588139748
91,20170503,SEA,ANA,8,7,28,34,12,37,11,Y,1.0,0.42857142857142855,0.48496580568586445,0.49334037964103633
92,20170504,SEA,ANA,11,3,29,37,16,36,9,Y,1.0,0.4482758620689655,0.514282799428688,0.5062945763276541
93,20170505,SEA,TEX,1,3,30,44,11,45,7,Y,0.0,0.43333333333333335,0.5070419042896107,0.5030565168601723
94,20170506,SEA,TEX,8,2,31,36,14,34,7,Y,1.0,0.45161290322580644,0.5271907514450868,0.5117098924457225
95,20170507,SEA,TEX,4,3,32,28,6,30,6,Y,1.0,0.46875,0.5298736243135352,0.5127243134851451
17,20170509,SEA,PHI,10,9,33,45,16,34,11,N,1.0,0.48484848484848486,0.531219512195122,0.5133010119474233
18,20170510,SEA,PHI,11,6,34,41,16,38,11,N,1.0,0.5,0.5444223772782396,0.5189083950697254
19,20170511,SEA,TOR,2,7,35,33,6,32,9,N,0.0,0.4857142857142857,0.5288776123389197,0.512168392572804
20,20170512,SEA,TOR,0,4,36,34,7,31,10,N,0.0,0.4722222222222222,0.5171378207220735,0.5071265079267442
21,20170513,SEA,TOR,2,7,37,36,12,36,11,N,0.0,0.4594594594594595,0.5027854937074223,0.5011484493432193
22,20170514,SEA,TOR,2,3,38,32,6,31,7,N,0.0,0.4473684210526316,0.5,0.5
96,20170515,SEA,OAK,6,5,39,28,4,32,5,Y,1.0,0.46153846153846156,0.5026666477038385,0.5010805749930942
97,20170516,SEA,OAK,6,9,40,33,9,37,11,Y,0.0,0.45,0.49487192973228844,0.49792839151283863
98,20170517,SEA,OAK,4,0,41,29,6,29,2,Y,1.0,0.4634146341463415,0.5050760113372842,0.5020279938705902
99,20170518,SEA,CHA,5,4,42,33,8,36,9,Y,1.0,0.47619047619047616,0.5074437562339149,0.5029527681686592
100,20170519,SEA,CHA,1,2,43,31,1,35,7,Y,0.0,0.46511627906976744,0.5049259888376607,0.5019321530868442
101,20170520,SEA,CHA,1,16,44,28,5,43,19,Y,0.0,0.45454545454545453,0.4692961395437135,0.4879596754249846
102,20170521,SEA,CHA,1,8,45,29,6,36,10,Y,0.0,0.4444444444444444,0.4538027205064591,0.4819808352065488
23,20170523,SEA,WAS,1,10,46,30,5,36,15,N,0.0,0.43478260869565216,0.4348165812572936,0.47464736591461043
24,20170524,SEA,WAS,1,5,47,35,9,29,7,N,0.0,0.425531914893617,0.42689821895505453,0.47176802648822147
25,20170525,SEA,WAS,4,2,48,33,9,33,6,N,1.0,0.4375,0.432182935389882,0.47404354207223764
26,20170526,SEA,BOS,0,3,49,31,6,31,8,N,0.0,0.42857142857142855,0.4261710601175801,0.4719907435088513
27,20170527,SEA,BOS,0,6,50,32,5,31,9,N,0.0,0.42,0.41442903511360285,0.4677153616402885
28,20170528,SEA,BOS,5,0,51,40,16,29,5,N,1.0,0.43137254901960786,0.4257864421798848,0.47228692778050435
29,20170529,SEA,COL,6,5,52,36,10,32,7,N,1.0,0.4423076923076923,0.4295202888286203,0.4738127593067196
30,20170530,SEA,COL,10,4,53,42,19,32,7,N,1.0,0.4528301886792453,0.44350134792909074,0.4791048804627742
103,20170531,SEA,COL,5,0,54,32,10,30,4,Y,1.0,0.46296296296296297,0.45400553039714664,0.4831418526361051
104,20170601,SEA,COL,3,6,55,33,9,32,9,Y,0.0,0.45454545454545453,0.4489526165262426,0.4813781510808872
105,20170602,SEA,TBA,12,4,56,35,11,36,9,Y,1.0,0.4642857142857143,0.4656893415787559,0.4875212932486776
106,20170603,SEA,TBA,9,2,57,36,16,32,6,Y,1.0,0.47368421052631576,0.4794479406033261,0.4925624258508226
107,20170604,SEA,TBA,7,1,58,34,11,31,4,Y,1.0,0.4827586206896552,0.49079267755041134,0.4966879956361139
108,20170606,SEA,MIN,12,3,59,35,12,37,11,Y,1.0,0.4915254237288136,0.5071680904361231,0.5025734461715963
109,20170607,SEA,MIN,6,5,60,30,5,32,7,Y,1.0,0.5,0.5087866677373327,0.5031421503469715
110,20170608,SEA,MIN,1,2,61,31,7,34,7,Y,0.0,0.4918032786885246,0.5069926650366748,0.5024808452453138
111,20170609,SEA,TOR,4,2,62,30,7,34,10,Y,1.0,0.5,0.5103795043696875,0.5036596791067931
112,20170610,SEA,TOR,2,4,63,35,8,29,4,Y,0.0,0.49206349206349204,0.5068489937608481,0.5023998953850085
113,20170611,SEA,TOR,0,4,64,36,9,34,8,Y,0.0,0.484375,0.5,0.5
31,20170612,SEA,MIN,14,3,65,45,19,34,7,N,1.0,0.49230769230769234,0.5181758096497026,0.5063223158525624
32,20170613,SEA,MIN,7,20,66,41,14,49,28,N,0.0,0.48484848484848486,0.49683547472886225,0.4988954318982282
33,20170614,SEA,MIN,6,4,67,40,12,34,8,N,1.0,0.4925373134328358,0.5,0.5
34,20170615,SEA,MIN,2,6,68,32,6,33,11,N,0.0,0.4852941176470588,0.49384638688239024,0.49787116749808596
35,20170616,SEA,TEX,4,10,69,33,7,36,12,N,0.0,0.4782608695652174,0.48494317408774684,0.49480142715938846
36,20170617,SEA,TEX,4,10,70,36,9,35,10,N,0.0,0.4714285714285714,0.4764143149106405,0.4918715653891563
37,20170618,SEA,TEX,7,3,71,36,11,30,4,N,1.0,0.4788732394366197,0.48256344405771634,0.49401582840313013
114,20170619,SEA,DET,6,2,72,32,10,31,5,Y,1.0,0.4861111111111111,0.4885072655217966,0.4960748403087002
115,20170620,SEA,DET,5,4,73,34,9,36,7,Y,1.0,0.4931506849315068,0.4900719007632666,0.4966234800596189
116,20170621,SEA,DET,7,5,74,33,9,36,12,Y,1.0,0.5,0.49302683840548983,0.49763548444274924
117,20170622,SEA,DET,9,6,75,30,8,36,10,Y,1.0,0.5066666666666667,0.49726777995924065,0.4990751661654552
118,20170623,SEA,HOU,13,3,76,40,16,36,10,Y,1.0,0.5131578947368421,0.5106939639150202,0.50361540049053
119,20170624,SEA,HOU,2,5,77,33,7,35,9,Y,0.0,0.5064935064935064,0.5066222261205158,0.5022279678860037
120,20170625,SEA,HOU,2,8,78,32,5,33,8,Y,0.0,0.5,0.49869281269116544,0.49956180741945533
121,20170627,SEA,PHI,2,8,79,30,5,32,9,Y,0.0,0.4936708860759494,0.4909684787422129,0.4969828821304032
122,20170628,SEA,PHI,4,5,80,36,11,32,7,Y,0.0,0.4875,0.4897969807391983,0.4966045712728228
38,20170630,SEA,ANA,10,0,81,41,17,30,5,N,1.0,0.49382716049382713,0.5025188757058562,0.5008352650872925
39,20170701,SEA,ANA,0,4,82,29,3,29,7,N,0.0,0.4878048780487805,0.4974937500785166,0.4991735281367279
40,20170702,SEA,ANA,5,3,83,33,7,30,6,N,1.0,0.4939759036144578,0.5,0.5
123,20170703,SEA,KCA,1,3,84,31,4,33,7,Y,0.0,0.4880952380952381,0.4975308792508505,0.49919344328848336
124,20170704,SEA,KCA,3,7,85,33,8,35,7,Y,0.0,0.4823529411764706,0.49268331856117165,0.49761752822932803
125,20170705,SEA,KCA,6,9,86,37,9,41,10,Y,0.0,0.47674418604651164,0.4892228089246328,0.4964956111331233
126,20170706,SEA,OAK,4,7,87,34,11,35,10,Y,0.0,0.47126436781609193,0.4858184561227056,0.4954012466205432
127,20170707,SEA,OAK,7,2,88,31,11,28,3,Y,1.0,0.4772727272727273,0.49181341423713604,0.49735493708294476
128,20170708,SEA,OAK,3,4,89,33,7,36,9,Y,0.0,0.47191011235955055,0.49072005684234327,0.49701390449748095
129,20170709,SEA,OAK,4,0,90,28,7,28,2,Y,1.0,0.4777777777777778,0.4953811608966735,0.498521352374937
41,20170714,SEA,CHA,4,2,91,35,10,32,5,N,1.0,0.4835164835164835,0.497706434083652,0.49926893528850386
42,20170715,SEA,CHA,4,3,92,32,6,35,8,N,1.0,0.4891304347826087,0.4988623450446649,0.49963880648494186
43,20170716,SEA,CHA,7,6,93,39,10,37,9,N,1.0,0.4946236559139785,0.5,0.5
44,20170717,SEA,HOU,9,7,94,41,11,40,12,N,1.0,0.5,0.5022026324854331,0.5006972466733899
45,20170718,SEA,HOU,2,6,95,33,6,29,10,N,0.0,0.49473684210526314,0.4978166042952828,0.49931127470632936
46,20170719,SEA,HOU,4,1,96,33,6,32,8,N,1.0,0.5,0.5010857750500447,0.5003409834248205
130,20170720,SEA,NYA,1,4,97,37,10,34,7,Y,0.0,0.4948453608247423,0.49784018286140785,0.49932466848804513
131,20170721,SEA,NYA,1,5,98,33,7,35,11,Y,0.0,0.4897959183673469,0.493562498561002,0.49799507650329683
132,20170722,SEA,NYA,6,5,99,37,10,35,9,Y,1.0,0.494949494949495,0.4946979221252392,0.4983527330755781
133,20170723,SEA,NYA,4,6,100,33,7,36,10,Y,0.0,0.49,0.4926551706673654,0.497724195288872
134,20170724,SEA,BOS,4,0,101,30,6,31,4,Y,1.0,0.49504950495049505,0.49686523456693066,0.49903308331634244
135,20170725,SEA,BOS,6,5,102,47,10,48,9,Y,1.0,0.5,0.49793389311738817,0.499364209067067
136,20170726,SEA,BOS,0,4,103,32,5,34,9,Y,0.0,0.49514563106796117,0.49382739569441797,0.4981087827965361
137,20170728,SEA,NYN,5,7,104,32,8,36,10,Y,0.0,0.49038461538461536,0.49187045604758756,0.4975140854963554
138,20170729,SEA,NYN,3,2,105,30,9,33,8,Y,1.0,0.49523809523809526,0.49292249813427114,0.4978444944426864
139,20170730,SEA,NYN,9,1,106,36,12,35,9,Y,1.0,0.5,0.501000999997996,0.5003040742078135
47,20170731,SEA,TEX,6,4,107,35,8,32,6,N,1.0,0.5046728971962616,0.5029732145488119,0.5009009226674364
48,20170801,SEA,TEX,8,7,108,39,12,39,12,N,1.0,0.5092592592592593,0.5039061903962647,0.5011823583207855
49,20170802,SEA,TEX,1,5,109,32,6,31,9,N,0.0,0.5045871559633027,0.5,0.5
50,20170803,SEA,KCA,4,6,110,36,10,30,8,N,0.0,0.5,0.4980769301888676,0.49942141951151287
51,20170804,SEA,KCA,5,2,111,32,9,31,4,N,1.0,0.5045045045045045,0.5009551089663477,0.5002864246863502
52,20170806,SEA,KCA,8,7,112,39,11,35,10,N,1.0,0.5089285714285714,0.5018832324923217,0.5005641701078478
53,20170806,SEA,KCA,1,9,113,31,4,37,13,N,0.0,0.504424778761062,0.49440316040444826,0.4983272705978402
54,20170808,SEA,OAK,7,6,114,41,11,37,8,N,1.0,0.5087719298245614,0.4953918029305585,0.4986249318558457
55,20170809,SEA,OAK,6,3,115,35,8,34,7,N,1.0,0.5130434782608696,0.49817185254503527,0.49945592740937955
140,20170810,SEA,ANA,3,6,116,32,8,34,8,Y,0.0,0.5086206896551724,0.4954670015797684,0.49865441103101515
141,20170811,SEA,ANA,5,6,117,35,10,38,11,Y,0.0,0.5042735042735043,0.49461415982827195,0.49840452145117986
142,20170812,SEA,ANA,3,6,118,36,13,33,8,Y,0.0,0.5,0.4919862671561437,0.49763200220592374
143,20170813,SEA,ANA,2,4,119,33,8,32,6,Y,0.0,0.4957983193277311,0.49025778929713937,0.4971306105490443
144,20170814,SEA,BAL,3,11,120,34,8,43,16,Y,0.0,0.49166666666666664,0.48338166986784614,0.4951103925481596
145,20170815,SEA,BAL,3,1,121,29,7,31,6,Y,1.0,0.49586776859504134,0.48518198219010894,0.4956566780339216
146,20170816,SEA,BAL,7,6,122,35,15,36,12,Y,1.0,0.5,0.4862095201864092,0.49596394457273674
56,20170818,SEA,TBA,7,1,123,39,14,30,4,N,1.0,0.5040650406504065,0.49143898370181865,0.4975015476404422
57,20170819,SEA,TBA,7,6,124,36,10,36,9,N,1.0,0.5080645161290323,0.4923797820828452,0.49777937972855707
58,20170820,SEA,TBA,0,3,125,29,3,28,5,N,0.0,0.504,0.4898659058487874,0.4970580354567568
59,20170821,SEA,ATL,6,5,126,34,9,36,12,N,1.0,0.5079365079365079,0.4907957589770234,0.4973331099218023
60,20170822,SEA,ATL,0,4,127,30,5,31,11,N,0.0,0.5039370078740157,0.48749153235509723,0.4963882891778459
61,20170823,SEA,ATL,9,6,128,41,15,36,11,N,1.0,0.5078125,0.4901162869587636,0.4971489826145781
62,20170825,SEA,NYA,2,1,129,41,8,38,5,N,1.0,0.5116279069767442,0.4909621188082716,0.4974027542276285
63,20170826,SEA,NYA,3,6,130,34,6,30,8,N,0.0,0.5076923076923077,0.48858223927539396,0.49672618592537343
64,20170827,SEA,NYA,1,10,131,33,6,39,15,N,0.0,0.5038167938931297,0.4814130546979221,0.4946788447373047
65,20170828,SEA,BAL,6,7,132,32,8,37,16,N,0.0,0.5,0.48080707527976885,0.49451261017391
66,20170829,SEA,BAL,0,4,133,30,1,30,9,N,0.0,0.49624060150375937,0.4776825780207208,0.49363993186701743
67,20170830,SEA,BAL,7,8,134,36,10,34,12,N,0.0,0.4925373134328358,0.4771592885311711,0.4934962815779258
147,20170901,SEA,OAK,3,2,135,28,8,33,8,Y,1.0,0.4962962962962963,0.47803258901629453,0.4937647508687486
148,20170902,SEA,OAK,7,6,136,37,10,36,11,Y,1.0,0.5,0.47903020823149867,0.494056001793386
149,20170903,SEA,OAK,10,2,137,38,17,31,5,Y,1.0,0.5036496350364964,0.48537649265714006,0.49586235860075956
150,20170904,SEA,HOU,2,6,138,33,7,34,8,Y,0.0,0.5,0.4824078961690752,0.4950337455953871
151,20170905,SEA,HOU,1,3,139,33,7,28,2,Y,0.0,0.49640287769784175,0.4809375192660465,0.49463577610466125
152,20170906,SEA,HOU,3,5,140,32,6,36,9,Y,0.0,0.4928571428571429,0.4795385207613948,0.4942552416385698
153,20170908,SEA,ANA,4,3,141,35,11,34,8,Y,1.0,0.49645390070921985,0.4803996925441968,0.4945112808488612
154,20170909,SEA,ANA,8,1,142,35,11,33,7,Y,1.0,0.5,0.48577067249490347,0.49602457972935715
155,20170910,SEA,ANA,3,5,143,33,8,34,8,Y,0.0,0.4965034965034965,0.4843671878897394,0.49564227685041334
68,20170911,SEA,TEX,3,5,144,34,6,30,7,N,0.0,0.4930555555555556,0.48298050642756596,0.49526628050043797
69,20170912,SEA,TEX,10,3,145,42,15,35,10,N,1.0,0.496551724137931,0.4882714085488018,0.49674242188267476
70,20170913,SEA,TEX,8,1,146,35,11,31,5,N,1.0,0.5,0.49344529256687586,0.4981833804059174
71,20170914,SEA,TEX,10,4,147,38,11,32,6,N,1.0,0.5034013605442177,0.49783706851830095,0.4994011726419974
72,20170915,SEA,HOU,2,5,148,35,9,32,9,N,0.0,0.5,0.4956959190478739,0.49881125200333415
73,20170916,SEA,HOU,6,8,149,36,10,36,12,N,0.0,0.4966442953020134,0.4943183652387255,0.49843230162854146
74,20170917,SEA,HOU,1,7,150,31,6,37,12,N,0.0,0.49333333333333335,0.49011396073909913,0.4972779829877389
156,20170919,SEA,TEX,1,3,151,31,6,34,10,Y,0.0,0.4900662251655629,0.48873382470783316,0.49690713222577654
157,20170920,SEA,TEX,6,8,152,36,11,35,8,Y,0.0,0.4868421052631579,0.48744967617713986,0.49655777723632344
158,20170921,SEA,TEX,2,4,153,30,4,35,7,Y,0.0,0.48366013071895425,0.48611378977820635,0.4962009252892558
159,20170922,SEA,CLE,3,1,154,28,7,30,3,Y,1.0,0.487012987012987,0.4875365626768195,0.4966003135193676
160,20170923,SEA,CLE,4,11,155,35,11,41,14,Y,0.0,0.4838709677419355,0.48287000553231896,0.49533005116499473
161,20170924,SEA,CLE,2,4,156,34,6,35,9,Y,0.0,0.4807692307692308,0.48157622380358406,0.4949896065324775
75,20170925,SEA,OAK,7,1,157,33,7,28,4,N,1.0,0.4840764331210191,0.48574627794135944,0.4961324197889147
76,20170926,SEA,OAK,6,3,158,34,10,35,9,N,1.0,0.4873417721518987,0.4878560424792684,0.496711310403974
77,20170927,SEA,OAK,5,6,159,36,10,30,9,N,0.0,0.48427672955974843,0.4872760057593713,0.49655929251063013
78,20170929,SEA,ANA,5,6,160,37,10,32,9,N,0.0,0.48125,0.4867044787519183,0.49640999892903837
79,20170930,SEA,ANA,6,4,161,38,13,36,10,N,1.0,0.484472049689441,0.4881126446007014,0.4967957008717508
80,20171001,SEA,ANA,2,6,162,32,6,31,8,N,0.0,0.48148148148148145,0.485548354573736,0.4961120605626759
0,20170402,SFN,ARI,5,6,1,34,11,38,13,N,0.0,0.0,0.4098360655737705,0.410271738226948
1,20170404,SFN,ARI,8,4,2,43,15,34,7,N,1.0,0.5,0.6282527881040892,0.6155603431637849
2,20170405,SFN,ARI,6,8,3,36,10,36,12,N,0.0,0.3333333333333333,0.527007299270073,0.5227676449477736
3,20170406,SFN,ARI,3,9,4,31,4,34,11,N,0.0,0.25,0.39901071723000825,0.41990822153074725
4,20170407,SFN,SDN,6,7,5,33,8,31,8,N,0.0,0.2,0.4041237113402062,0.4275724984663702
5,20170408,SFN,SDN,1,2,6,32,5,30,6,N,0.0,0.16666666666666666,0.39354234908750585,0.42579184014157373
6,20170409,SFN,SDN,5,3,7,35,8,33,7,N,1.0,0.2857142857142857,0.43182667164736643,0.4549641501855324
81,20170410,SFN,ARI,4,1,8,29,6,31,4,Y,1.0,0.375,0.4743758212877792,0.4839961468153778
82,20170411,SFN,ARI,3,4,9,36,10,35,9,Y,0.0,0.3333333333333333,0.4647497926458391,0.47882301587029674
83,20170412,SFN,ARI,6,2,10,35,9,34,8,Y,1.0,0.4,0.5107514450867052,0.5062510313967936
84,20170413,SFN,COL,1,3,11,29,5,34,7,Y,0.0,0.36363636363636365,0.48969181721572796,0.49424309791979804
85,20170414,SFN,COL,8,2,12,36,11,32,6,Y,1.0,0.4166666666666667,0.5466271570507234,0.5255796919968284
86,20170415,SFN,COL,0,5,13,29,2,38,11,Y,0.0,0.38461538461538464,0.5,0.5
87,20170416,SFN,COL,3,4,14,31,7,34,8,Y,0.0,0.35714285714285715,0.4915972320293744,0.49564465130877156
7,20170418,SFN,KCA,2,1,15,42,11,39,10,N,1.0,0.4,0.5,0.5
8,20170419,SFN,KCA,0,2,16,30,4,32,10,N,0.0,0.375,0.4838751625487646,0.49214643908395517
9,20170421,SFN,COL,5,6,17,37,11,30,9,N,0.0,0.35294117647058826,0.4777887462981244,0.48928081422284414
10,20170422,SFN,COL,3,12,18,32,7,37,14,N,0.0,0.3333333333333333,0.4205087440381558,0.4614703096804098
11,20170423,SFN,COL,0,8,19,32,6,29,8,N,0.0,0.3157894736842105,0.3754139725595332,0.4399394840643745
88,20170424,SFN,LAN,2,1,20,29,8,29,4,Y,1.0,0.35,0.3836085533825432,0.4452900980427291
89,20170425,SFN,LAN,1,2,21,35,8,32,7,Y,0.0,0.3333333333333333,0.3798358733880422,0.44468468456700355
90,20170426,SFN,LAN,4,3,22,32,6,39,9,Y,1.0,0.36363636363636365,0.3902439024390244,0.45031071182854315
91,20170427,SFN,LAN,1,5,23,34,7,33,5,Y,0.0,0.34782608695652173,0.3722142005147844,0.4427329840916924
92,20170428,SFN,SDN,4,3,24,32,8,30,5,Y,1.0,0.375,0.3821199767035527,0.4479821977063872
93,20170429,SFN,SDN,4,12,25,35,8,41,14,Y,0.0,0.36,0.3533007334963325,0.4346353128165408
94,20170430,SFN,SDN,2,5,26,42,8,48,10,Y,0.0,0.34615384615384615,0.3445309299467431,0.4313465378939974
12,20170501,SFN,LAN,4,3,27,33,8,33,6,N,1.0,0.37037037037037035,0.35373771892353695,0.4363641245961654
13,20170502,SFN,LAN,5,13,28,39,12,32,11,N,0.0,0.35714285714285715,0.3325635103926097,0.4263823773477891
14,20170503,SFN,LAN,4,1,29,39,11,37,6,N,1.0,0.3793103448275862,0.3475963710938858,0.4342682718263427
15,20170505,SFN,CIN,3,13,30,33,7,38,16,N,0.0,0.36666666666666664,0.3204264701440696,0.4217343953254932
16,20170506,SFN,CIN,2,14,31,30,5,40,18,N,0.0,0.3548387096774194,0.2907360037973682,0.4075524895006549
17,20170507,SFN,CIN,0,4,32,30,4,31,7,N,0.0,0.34375,0.2808988764044944,0.40397221000389666
18,20170508,SFN,NYN,3,4,33,32,5,35,11,N,0.0,0.3333333333333333,0.28277734678044997,0.4058330159908692
19,20170509,SFN,NYN,1,6,34,28,2,37,13,N,0.0,0.3235294117647059,0.27271892574314244,0.401831559595121
20,20170510,SFN,NYN,6,5,35,38,11,39,11,N,1.0,0.34285714285714286,0.28310570706854477,0.40739710542103846
95,20170511,SFN,CIN,2,3,36,37,11,33,7,Y,0.0,0.3333333333333333,0.2835041938490214,0.40859183658253456
96,20170512,SFN,CIN,3,2,37,55,12,56,11,Y,1.0,0.35135135135135137,0.28948214860083626,0.41234700779110744
97,20170513,SFN,CIN,3,1,38,29,6,35,8,Y,1.0,0.3684210526315789,0.29752212389380533,0.41699336159682365
98,20170514,SFN,CIN,8,3,39,33,9,35,11,Y,1.0,0.38461538461538464,0.31764923646459975,0.42633188580699977
99,20170515,SFN,LAN,8,4,40,33,10,33,8,Y,1.0,0.4,0.3346381003515943,0.4339425466866472
100,20170516,SFN,LAN,2,1,41,31,11,32,7,Y,1.0,0.4146341463414634,0.33874595331402285,0.436414423250924
101,20170517,SFN,LAN,1,6,42,30,4,35,9,Y,0.0,0.40476190476190477,0.32854838446874035,0.43262616956492134
21,20170519,SFN,SLN,6,5,43,37,13,32,8,N,1.0,0.4186046511627907,0.3361158850969801,0.4360798993922281
22,20170520,SFN,SLN,3,1,44,43,7,46,10,N,1.0,0.4318181818181818,0.3429650130862489,0.4395111517360355
23,20170521,SFN,SLN,3,8,45,34,7,32,12,N,0.0,0.4222222222222222,0.3349480968858132,0.4364766397023873
24,20170522,SFN,CHN,6,4,46,35,9,35,11,N,1.0,0.43478260869565216,0.34389650864442983,0.4404232213870076
